date,datatype,station,value
2019-12-23,TMIN,GHCND:USR0000CBAR,38.0
2019-12-23,TMAX,GHCND:USR0000CCRE,33.0
2019-12-23,TMIN,GHCND:USR0000CCRE,21.0
2019-12-23,TMAX,GHCND:USR0000CDGR,37.0
2019-12-23,TMIN,GHCND:USR0000CDGR,23.0
2019-12-23,TMAX,GHCND:USR0000CHAY,44.0
2019-12-23,TMIN,GHCND:USR0000CHAY,30.0
2019-12-23,TMAX,GHCND:USR0000CHNM,31.0
2019-12-23,TMIN,GHCND:USR0000CHNM,27.0
2019-12-23,TMAX,GHCND:USR0000CSNL,54.0
2019-12-23,TMIN,GHCND:USR0000CSNL,42.0
2019-12-23,PRCP,GHCND:USS0019L39S,0.1
2019-12-23,TMAX,GHCND:USS0019L39S,35.0
2019-12-23,TMIN,GHCND:USS0019L39S,29.0
2019-12-24,PRCP,GHCND:US1CAAL0012,0.0
2019-12-24,PRCP,GHCND:US1CAMP0008,0.53
2019-12-24,PRCP,GHCND:US1CASC0057,0.0
2019-12-24,PRCP,GHCND:US1CASD0053,0.48
2019-12-24,PRCP,GHCND:US1CASK0020,0.0
2019-12-24,PRCP,GHCND:USC00041697,0.31
2019-12-24,TMAX,GHCND:USC00041697,39.0
2019-12-24,TMIN,GHCND:USC00041697,31.0
2019-12-24,TMAX,GHCND:USR0000CBAR,49.0
2019-12-24,TMIN,GHCND:USR0000CBAR,42.0
2019-12-24,TMAX,GHCND:USR0000CCRE,37.0
2019-12-24,TMIN,GHCND:USR0000CCRE,17.0
2019-12-24,TMAX,GHCND:USR0000CDGR,33.0
2019-12-24,TMIN,GHCND:USR0000CDGR,25.0
2019-12-24,TMAX,GHCND:USR0000CHAY,39.0
2019-12-24,TMIN,GHCND:USR0000CHAY,32.0
2019-12-24,TMAX,GHCND:USR0000CHNM,30.0
2019-12-24,TMIN,GHCND:USR0000CHNM,23.0
2019-12-24,TMAX,GHCND:USR0000CSNL,57.0
2019-12-24,TMIN,GHCND:USR0000CSNL,34.0
2019-12-24,PRCP,GHCND:USS0019L39S,0.0
2019-12-24,TMAX,GHCND:USS0019L39S,37.0
2019-12-24,TMIN,GHCND:USS0019L39S,22.0
2019-12-25,PRCP,GHCND:US1CAAL0012,0.11
2019-12-25,PRCP,GHCND:US1CAMP0008,0.0
2019-12-25,PRCP,GHCND:US1CASC0057,0.07
2019-12-25,PRCP,GHCND:US1CASD0053,0.16
2019-12-25,PRCP,GHCND:US1CASK0020,0.04
2019-12-25,PRCP,GHCND:USC00041697,0.03
2019-12-25,TMAX,GHCND:USC00041697,37.0
2019-12-25,TMIN,GHCND:USC00041697,27.0
2019-12-25,TMAX,GHCND:USR0000CBAR,46.0
2019-12-25,TMIN,GHCND:USR0000CBAR,41.0
2019-12-25,TMAX,GHCND:USR0000CCRE,34.0
2019-12-25,TMIN,GHCND:USR0000CCRE,14.0
2019-12-25,TMAX,GHCND:USR0000CDGR,32.0
2019-12-25,TMIN,GHCND:USR0000CDGR,25.0
2019-12-25,TMAX,GHCND:USR0000CHAY,41.0
2019-12-25,TMIN,GHCND:USR0000CHAY,28.0
2019-12-25,TMAX,GHCND:USR0000CHNM,32.0
2019-12-25,TMIN,GHCND:USR0000CHNM,23.0
2019-12-25,TMAX,GHCND:USR0000CSNL,55.0
2019-12-25,TMIN,GHCND:USR0000CSNL,42.0
2019-12-25,PRCP,GHCND:USS0019L39S,0.0
2019-12-25,TMAX,GHCND:USS0019L39S,37.0
2019-12-25,TMIN,GHCND:USS0019L39S,24.0
2019-12-26,PRCP,GHCND:US1CAAL0012,0.0
2019-12-26,PRCP,GHCND:US1CAMP0008,0.0
2019-12-26,PRCP,GHCND:US1CASC0057,0.0
2019-12-26,PRCP,GHCND:US1CASD0053,1.22
2019-12-26,PRCP,GHCND:US1CASK0020,0.0
2019-12-26,PRCP,GHCND:USC00041697,0.0
2019-12-26,TMAX,GHCND:USC00041697,37.0
2019-12-26,TMIN,GHCND:USC00041697,28.0
2019-12-26,TMAX,GHCND:USR0000CBAR,59.0
2019-12-26,TMIN,GHCND:USR0000CBAR,43.0
2019-12-26,TMAX,GHCND:USR0000CCRE,29.0
2019-12-26,TMIN,GHCND:USR0000CCRE,14.0
2019-12-26,TMAX,GHCND:USR0000CDGR,36.0
2019-12-26,TMIN,GHCND:USR0000CDGR,19.0
2019-12-26,TMAX,GHCND:USR0000CHAY,45.0
2019-12-26,TMIN,GHCND:USR0000CHAY,28.0
2019-12-26,TMAX,GHCND:USR0000CHNM,27.0
2019-12-26,TMIN,GHCND:USR0000CHNM,23.0
2019-12-26,TMAX,GHCND:USR0000CSNL,58.0
2019-12-26,TMIN,GHCND:USR0000CSNL,36.0
2019-12-26,PRCP,GHCND:USS0019L39S,0.2
2019-12-26,TMAX,GHCND:USS0019L39S,28.0
2019-12-26,TMIN,GHCND:USS0019L39S,22.0
2019-12-27,PRCP,GHCND:US1CAAL0012,0.0
2019-12-27,PRCP,GHCND:US1CAMP0008,0.0
2019-12-27,PRCP,GHCND:US1CASC0057,0.0
2019-12-27,PRCP,GHCND:US1CASD0053,0.28
2019-12-27,PRCP,GHCND:US1CASK0020,0.0
2019-12-27,PRCP,GHCND:USC00041697,0.0
2019-12-27,TMAX,GHCND:USC00041697,44.0
2019-12-27,TMIN,GHCND:USC00041697,24.0
2019-12-27,TMAX,GHCND:USR0000CBAR,59.0
2019-12-27,TMIN,GHCND:USR0000CBAR,39.0
2019-12-27,TMAX,GHCND:USR0000CCRE,34.0
2019-12-27,TMIN,GHCND:USR0000CCRE,-4.0
2019-12-27,TMAX,GHCND:USR0000CDGR,39.0
2019-12-27,TMIN,GHCND:USR0000CDGR,15.0
2019-12-27,TMAX,GHCND:USR0000CHAY,43.0
2019-12-27,TMIN,GHCND:USR0000CHAY,28.0
2019-12-27,TMAX,GHCND:USR0000CHNM,26.0
2019-12-27,TMIN,GHCND:USR0000CHNM,20.0
2019-12-27,TMAX,GHCND:USR0000CSNL,56.0
2019-12-27,TMIN,GHCND:USR0000CSNL,32.0
2019-12-27,PRCP,GHCND:USS0019L39S,0.0
2019-12-27,TMAX,GHCND:USS0019L39S,36.0
2019-12-27,TMIN,GHCND:USS0019L39S,12.0
2019-12-28,PRCP,GHCND:US1CAAL0012,0.0
2019-12-28,PRCP,GHCND:US1CAMP0008,0.0
2019-12-28,PRCP,GHCND:US1CASD0053,0.28
2019-12-28,PRCP,GHCND:US1CASK0020,0.0
2019-12-28,PRCP,GHCND:USC00041697,0.0
2019-12-28,TMAX,GHCND:USC00041697,45.0
2019-12-28,TMIN,GHCND:USC00041697,29.0
2019-12-28,TMAX,GHCND:USR0000CBAR,62.0
2019-12-28,TMIN,GHCND:USR0000CBAR,42.0
2019-12-28,TMAX,GHCND:USR0000CCRE,44.0
2019-12-28,TMIN,GHCND:USR0000CCRE,-1.0
2019-12-28,TMAX,GHCND:USR0000CDGR,40.0
2019-12-28,TMIN,GHCND:USR0000CDGR,19.0
2019-12-28,TMAX,GHCND:USR0000CHAY,48.0
2019-12-28,TMIN,GHCND:USR0000CHAY,29.0
2019-12-28,TMAX,GHCND:USR0000CHNM,35.0
2019-12-28,TMIN,GHCND:USR0000CHNM,23.0
2019-12-28,TMAX,GHCND:USR0000CSNL,58.0
2019-12-28,TMIN,GHCND:USR0000CSNL,30.0
2019-12-28,PRCP,GHCND:USS0019L39S,0.0
2019-12-28,TMAX,GHCND:USS0019L39S,44.0
2019-12-28,TMIN,GHCND:USS0019L39S,15.0
2019-12-29,PRCP,GHCND:US1CAAL0012,0.0
2019-12-29,PRCP,GHCND:US1CAMP0008,0.0
2019-12-29,PRCP,GHCND:US1CASD0053,0.0
2019-12-29,PRCP,GHCND:US1CASK0020,0.0
2019-12-29,PRCP,GHCND:USC00041697,0.0
2019-12-29,TMAX,GHCND:USC00041697,46.0
2019-12-29,TMIN,GHCND:USC00041697,29.0
2019-12-29,TMAX,GHCND:USR0000CBAR,52.0
2019-12-29,TMIN,GHCND:USR0000CBAR,45.0
2019-12-29,TMAX,GHCND:USR0000CCRE,42.0
2019-12-29,TMIN,GHCND:USR0000CCRE,9.0
2019-12-29,TMAX,GHCND:USR0000CDGR,41.0
2019-12-29,TMIN,GHCND:USR0000CDGR,27.0
2019-12-29,TMAX,GHCND:USR0000CHAY,42.0
2019-12-29,TMIN,GHCND:USR0000CHAY,32.0
2019-12-29,TMAX,GHCND:USR0000CHNM,41.0
2019-12-29,TMIN,GHCND:USR0000CHNM,22.0
2019-12-29,TMAX,GHCND:USR0000CSNL,54.0
2019-12-29,TMIN,GHCND:USR0000CSNL,35.0
2019-12-29,PRCP,GHCND:USS0019L39S,0.2
2019-12-29,TMAX,GHCND:USS0019L39S,46.0
2019-12-29,TMIN,GHCND:USS0019L39S,24.0
2019-12-30,PRCP,GHCND:US1CAAL0012,0.26
2019-12-30,PRCP,GHCND:US1CAMP0008,0.0
2019-12-30,PRCP,GHCND:US1CASC0057,0.23
2019-12-30,PRCP,GHCND:US1CASD0053,0.0
2019-12-30,PRCP,GHCND:US1CASK0020,0.0
2019-12-30,PRCP,GHCND:US1CASZ0052,0.74
2019-12-30,PRCP,GHCND:USC00041697,0.0
2019-12-30,TMAX,GHCND:USC00041697,48.0
2019-12-30,TMIN,GHCND:USC00041697,30.0
2019-12-30,TMAX,GHCND:USR0000CBAR,58.0
2019-12-30,TMIN,GHCND:USR0000CBAR,41.0
2019-12-30,TMAX,GHCND:USR0000CCRE,36.0
2019-12-30,TMIN,GHCND:USR0000CCRE,16.0
2019-12-30,TMAX,GHCND:USR0000CDGR,42.0
2019-12-30,TMIN,GHCND:USR0000CDGR,21.0
2019-12-30,TMAX,GHCND:USR0000CHAY,47.0
2019-12-30,TMIN,GHCND:USR0000CHAY,34.0
2019-12-30,TMAX,GHCND:USR0000CHNM,36.0
2019-12-30,TMIN,GHCND:USR0000CHNM,23.0
2019-12-30,TMAX,GHCND:USR0000CSNL,60.0
2019-12-30,TMIN,GHCND:USR0000CSNL,41.0
2019-12-30,PRCP,GHCND:USS0019L39S,0.0
2019-12-30,TMAX,GHCND:USS0019L39S,37.0
2019-12-30,TMIN,GHCND:USS0019L39S,31.0
2019-12-31,PRCP,GHCND:US1CAAL0012,0.0
2019-12-31,PRCP,GHCND:US1CAMP0008,0.0
2019-12-31,PRCP,GHCND:US1CASC0057,0.0
2019-12-31,PRCP,GHCND:US1CASD0053,0.0
2019-12-31,PRCP,GHCND:US1CASK0020,0.01
2019-12-31,PRCP,GHCND:USC00041697,0.0
2019-12-31,TMAX,GHCND:USC00041697,50.0
2019-12-31,TMIN,GHCND:USC00041697,30.0
2019-12-31,TMAX,GHCND:USR0000CBAR,67.0
2019-12-31,TMIN,GHCND:USR0000CBAR,47.0
2019-12-31,TMAX,GHCND:USR0000CCRE,51.0
2019-12-31,TMIN,GHCND:USR0000CCRE,8.0
2019-12-31,TMAX,GHCND:USR0000CDGR,44.0
2019-12-31,TMIN,GHCND:USR0000CDGR,24.0
2019-12-31,TMAX,GHCND:USR0000CHAY,45.0
2019-12-31,TMIN,GHCND:USR0000CHAY,34.0
2019-12-31,TMAX,GHCND:USR0000CHNM,41.0
2019-12-31,TMIN,GHCND:USR0000CHNM,24.0
2019-12-31,TMAX,GHCND:USR0000CSNL,60.0
2019-12-31,TMIN,GHCND:USR0000CSNL,32.0
2019-12-31,PRCP,GHCND:USS0019L39S,0.0
2019-12-31,TMAX,GHCND:USS0019L39S,44.0
2019-12-31,TMIN,GHCND:USS0019L39S,28.0
2020-01-01,PRCP,GHCND:US1CAAL0012,0.0
2020-01-01,PRCP,GHCND:US1CAMP0008,0.0
2020-01-01,PRCP,GHCND:US1CASC0057,0.0
2020-01-01,PRCP,GHCND:US1CASD0053,0.0
2020-01-01,PRCP,GHCND:US1CASK0020,0.05
2020-01-01,PRCP,GHCND:USC00041697,0.0
2020-01-01,TMAX,GHCND:USC00041697,54.0
2020-01-01,TMIN,GHCND:USC00041697,35.0
2020-01-01,TMAX,GHCND:USR0000CBAR,54.0
2020-01-01,TMIN,GHCND:USR0000CBAR,47.0
2020-01-01,TMAX,GHCND:USR0000CCRE,56.0
2020-01-01,TMIN,GHCND:USR0000CCRE,16.0
2020-01-01,TMAX,GHCND:USR0000CDGR,45.0
2020-01-01,TMIN,GHCND:USR0000CDGR,31.0
2020-01-01,TMAX,GHCND:USR0000CHAY,55.0
2020-01-01,TMIN,GHCND:USR0000CHAY,36.0
2020-01-01,TMAX,GHCND:USR0000CHNM,58.0
2020-01-01,TMIN,GHCND:USR0000CHNM,30.0
2020-01-01,TMAX,GHCND:USR0000CSNL,63.0
2020-01-01,TMIN,GHCND:USR0000CSNL,37.0
2020-01-01,PRCP,GHCND:USS0019L39S,0.0
2020-01-01,TMAX,GHCND:USS0019L39S,52.0
2020-01-01,TMIN,GHCND:USS0019L39S,28.0
2020-01-02,PRCP,GHCND:US1CAAL0012,0.0
2020-01-02,PRCP,GHCND:US1CAMP0008,0.0
2020-01-02,PRCP,GHCND:US1CASC0057,0.0
2020-01-02,PRCP,GHCND:US1CASD0053,0.0
2020-01-02,PRCP,GHCND:US1CASK0020,0.01
2020-01-02,PRCP,GHCND:USC00041697,0.0
2020-01-02,TMAX,GHCND:USC00041697,56.0
2020-01-02,TMIN,GHCND:USC00041697,31.0
2020-01-02,TMAX,GHCND:USR0000CBAR,59.0
2020-01-02,TMIN,GHCND:USR0000CBAR,47.0
2020-01-02,TMAX,GHCND:USR0000CCRE,51.0
2020-01-02,TMIN,GHCND:USR0000CCRE,13.0
2020-01-02,TMAX,GHCND:USR0000CDGR,45.0
2020-01-02,TMIN,GHCND:USR0000CDGR,29.0
2020-01-02,TMAX,GHCND:USR0000CHAY,57.0
2020-01-02,TMIN,GHCND:USR0000CHAY,28.0
2020-01-02,TMAX,GHCND:USR0000CHNM,45.0
2020-01-02,TMIN,GHCND:USR0000CHNM,32.0
2020-01-02,TMAX,GHCND:USR0000CSNL,62.0
2020-01-02,TMIN,GHCND:USR0000CSNL,36.0
2020-01-02,PRCP,GHCND:USS0019L39S,0.0
2020-01-02,TMAX,GHCND:USS0019L39S,48.0
2020-01-02,TMIN,GHCND:USS0019L39S,25.0
2020-01-03,PRCP,GHCND:US1CAAL0012,0.0
2020-01-03,PRCP,GHCND:US1CAMP0008,0.0
2020-01-03,PRCP,GHCND:US1CASC0057,0.0
2020-01-03,PRCP,GHCND:US1CASD0053,0.0
2020-01-03,PRCP,GHCND:US1CASK0020,0.0
2020-01-03,PRCP,GHCND:USC00041697,0.0
2020-01-03,TMAX,GHCND:USC00041697,55.0
2020-01-03,TMIN,GHCND:USC00041697,33.0
2020-01-03,TMAX,GHCND:USR0000CBAR,60.0
2020-01-03,TMIN,GHCND:USR0000CBAR,48.0
2020-01-03,TMAX,GHCND:USR0000CCRE,55.0
2020-01-03,TMIN,GHCND:USR0000CCRE,14.0
2020-01-03,TMAX,GHCND:USR0000CDGR,55.0
2020-01-03,TMIN,GHCND:USR0000CDGR,29.0
2020-01-03,TMAX,GHCND:USR0000CHAY,56.0
2020-01-03,TMIN,GHCND:USR0000CHAY,25.0
2020-01-03,TMAX,GHCND:USR0000CHNM,57.0
2020-01-03,TMIN,GHCND:USR0000CHNM,31.0
2020-01-03,TMAX,GHCND:USR0000CSNL,58.0
2020-01-03,TMIN,GHCND:USR0000CSNL,36.0
2020-01-03,PRCP,GHCND:USS0019L39S,0.0
2020-01-03,TMAX,GHCND:USS0019L39S,58.0
2020-01-03,TMIN,GHCND:USS0019L39S,28.0
2020-01-04,PRCP,GHCND:US1CAAL0012,0.0
2020-01-04,PRCP,GHCND:US1CAMP0008,0.0
2020-01-04,PRCP,GHCND:US1CASC0057,0.0
2020-01-04,PRCP,GHCND:US1CASD0053,0.0
2020-01-04,PRCP,GHCND:US1CASK0020,0.11
2020-01-04,PRCP,GHCND:USC00041697,0.0
2020-01-04,TMAX,GHCND:USC00041697,60.0
2020-01-04,TMIN,GHCND:USC00041697,36.0
2020-01-04,TMAX,GHCND:USR0000CBAR,57.0
2020-01-04,TMIN,GHCND:USR0000CBAR,44.0
2020-01-04,TMAX,GHCND:USR0000CCRE,52.0
2020-01-04,TMIN,GHCND:USR0000CCRE,18.0
2020-01-04,TMAX,GHCND:USR0000CDGR,39.0
2020-01-04,TMIN,GHCND:USR0000CDGR,31.0
2020-01-04,TMAX,GHCND:USR0000CHAY,48.0
2020-01-04,TMIN,GHCND:USR0000CHAY,31.0
2020-01-04,TMAX,GHCND:USR0000CHNM,54.0
2020-01-04,TMIN,GHCND:USR0000CHNM,29.0
2020-01-04,TMAX,GHCND:USR0000CSNL,64.0
2020-01-04,TMIN,GHCND:USR0000CSNL,37.0
2020-01-04,PRCP,GHCND:USS0019L39S,0.0
2020-01-04,TMAX,GHCND:USS0019L39S,52.0
2020-01-04,TMIN,GHCND:USS0019L39S,35.0
2020-01-05,PRCP,GHCND:US1CAAL0012,0.0
2020-01-05,PRCP,GHCND:US1CAMP0008,0.0
2020-01-05,PRCP,GHCND:US1CASC0057,0.0
2020-01-05,PRCP,GHCND:US1CASD0053,0.0
2020-01-05,PRCP,GHCND:US1CASK0020,0.01
2020-01-05,PRCP,GHCND:USC00041697,0.0
2020-01-05,TMAX,GHCND:USC00041697,54.0
2020-01-05,TMIN,GHCND:USC00041697,32.0
2020-01-05,TMAX,GHCND:USR0000CBAR,56.0
2020-01-05,TMIN,GHCND:USR0000CBAR,44.0
2020-01-05,TMAX,GHCND:USR0000CCRE,50.0
2020-01-05,TMIN,GHCND:USR0000CCRE,9.0
2020-01-05,TMAX,GHCND:USR0000CDGR,35.0
2020-01-05,TMIN,GHCND:USR0000CDGR,24.0
2020-01-05,TMAX,GHCND:USR0000CHAY,46.0
2020-01-05,TMIN,GHCND:USR0000CHAY,28.0
2020-01-05,TMAX,GHCND:USR0000CHNM,47.0
2020-01-05,TMIN,GHCND:USR0000CHNM,27.0
2020-01-05,TMAX,GHCND:USR0000CSNL,62.0
2020-01-05,TMIN,GHCND:USR0000CSNL,40.0
2020-01-05,PRCP,GHCND:USS0019L39S,0.0
2020-01-05,TMAX,GHCND:USS0019L39S,44.0
2020-01-05,TMIN,GHCND:USS0019L39S,24.0
2020-01-06,PRCP,GHCND:US1CAAL0012,0.0
2020-01-06,PRCP,GHCND:US1CAMP0008,0.0
2020-01-06,PRCP,GHCND:US1CASC0057,0.0
2020-01-06,PRCP,GHCND:US1CASD0053,0.0
2020-01-06,PRCP,GHCND:US1CASK0020,0.0
2020-01-06,PRCP,GHCND:USC00041697,0.0
2020-01-06,TMAX,GHCND:USC00041697,48.0
2020-01-06,TMIN,GHCND:USC00041697,31.0
2020-01-06,TMAX,GHCND:USR0000CBAR,63.0
2020-01-06,TMIN,GHCND:USR0000CBAR,41.0
2020-01-06,TMAX,GHCND:USR0000CCRE,54.0
2020-01-06,TMIN,GHCND:USR0000CCRE,7.0
2020-01-06,TMAX,GHCND:USR0000CDGR,47.0
2020-01-06,TMIN,GHCND:USR0000CDGR,23.0
2020-01-06,TMAX,GHCND:USR0000CHAY,49.0
2020-01-06,TMIN,GHCND:USR0000CHAY,26.0
2020-01-06,TMAX,GHCND:USR0000CHNM,50.0
2020-01-06,TMIN,GHCND:USR0000CHNM,25.0
2020-01-06,TMAX,GHCND:USR0000CSNL,51.0
2020-01-06,TMIN,GHCND:USR0000CSNL,33.0
2020-01-06,PRCP,GHCND:USS0019L39S,0.0
2020-01-06,TMAX,GHCND:USS0019L39S,51.0
2020-01-06,TMIN,GHCND:USS0019L39S,22.0
2020-01-07,PRCP,GHCND:US1CAAL0012,0.0
2020-01-07,PRCP,GHCND:US1CAMP0008,0.0
2020-01-07,PRCP,GHCND:US1CASC0057,0.0
2020-01-07,PRCP,GHCND:US1CASD0053,0.0
2020-01-07,PRCP,GHCND:US1CASK0020,0.0
2020-01-07,PRCP,GHCND:USC00041697,0.0
2020-01-07,TMAX,GHCND:USC00041697,54.0
2020-01-07,TMIN,GHCND:USC00041697,33.0
2020-01-07,TMAX,GHCND:USR0000CBAR,56.0
2020-01-07,TMIN,GHCND:USR0000CBAR,41.0
2020-01-07,TMAX,GHCND:USR0000CCRE,53.0
2020-01-07,TMIN,GHCND:USR0000CCRE,9.0
2020-01-07,TMAX,GHCND:USR0000CDGR,50.0
2020-01-07,TMIN,GHCND:USR0000CDGR,29.0
2020-01-07,TMAX,GHCND:USR0000CHAY,52.0
2020-01-07,TMIN,GHCND:USR0000CHAY,21.0
2020-01-07,TMAX,GHCND:USR0000CHNM,47.0
2020-01-07,TMIN,GHCND:USR0000CHNM,23.0
2020-01-07,TMAX,GHCND:USR0000CSNL,43.0
2020-01-07,TMIN,GHCND:USR0000CSNL,34.0
2020-01-07,PRCP,GHCND:USS0019L39S,0.0
2020-01-07,TMAX,GHCND:USS0019L39S,54.0
2020-01-07,TMIN,GHCND:USS0019L39S,26.0
2020-01-08,PRCP,GHCND:US1CAAL0012,0.01
2020-01-08,PRCP,GHCND:US1CAMP0008,0.0
2020-01-08,PRCP,GHCND:US1CASC0057,0.0
2020-01-08,PRCP,GHCND:US1CASD0053,0.0
2020-01-08,PRCP,GHCND:US1CASK0020,0.01
2020-01-08,PRCP,GHCND:USC00041697,0.0
2020-01-08,TMAX,GHCND:USC00041697,56.0
2020-01-08,TMIN,GHCND:USC00041697,28.0
2020-01-08,TMAX,GHCND:USR0000CBAR,51.0
2020-01-08,TMIN,GHCND:USR0000CBAR,46.0
2020-01-08,TMAX,GHCND:USR0000CCRE,43.0
2020-01-08,TMIN,GHCND:USR0000CCRE,20.0
2020-01-08,TMAX,GHCND:USR0000CDGR,35.0
2020-01-08,TMIN,GHCND:USR0000CDGR,29.0
2020-01-08,TMAX,GHCND:USR0000CHAY,46.0
2020-01-08,TMIN,GHCND:USR0000CHAY,34.0
2020-01-08,TMAX,GHCND:USR0000CHNM,44.0
2020-01-08,TMIN,GHCND:USR0000CHNM,26.0
2020-01-08,TMAX,GHCND:USR0000CSNL,56.0
2020-01-08,TMIN,GHCND:USR0000CSNL,40.0
2020-01-08,PRCP,GHCND:USS0019L39S,0.0
2020-01-08,TMAX,GHCND:USS0019L39S,41.0
2020-01-08,TMIN,GHCND:USS0019L39S,29.0
2020-01-09,PRCP,GHCND:US1CAAL0012,0.06
2020-01-09,PRCP,GHCND:US1CAMP0008,0.24
2020-01-09,PRCP,GHCND:US1CASC0057,0.12
2020-01-09,PRCP,GHCND:US1CASD0053,0.0
2020-01-09,PRCP,GHCND:US1CASK0020,0.02
2020-01-09,PRCP,GHCND:US1CASZ0052,0.2
2020-01-09,PRCP,GHCND:USC00041697,0.07
2020-01-09,TMAX,GHCND:USC00041697,44.0
2020-01-09,TMIN,GHCND:USC00041697,28.0
2020-01-09,TMAX,GHCND:USR0000CBAR,56.0
2020-01-09,TMIN,GHCND:USR0000CBAR,44.0
2020-01-09,TMAX,GHCND:USR0000CCRE,38.0
2020-01-09,TMIN,GHCND:USR0000CCRE,5.0
2020-01-09,TMAX,GHCND:USR0000CDGR,35.0
2020-01-09,TMIN,GHCND:USR0000CDGR,15.0
2020-01-09,TMAX,GHCND:USR0000CHAY,46.0
2020-01-09,TMIN,GHCND:USR0000CHAY,31.0
2020-01-09,TMAX,GHCND:USR0000CHNM,38.0
2020-01-09,TMIN,GHCND:USR0000CHNM,17.0
2020-01-09,TMAX,GHCND:USR0000CSNL,52.0
2020-01-09,TMIN,GHCND:USR0000CSNL,40.0
2020-01-09,PRCP,GHCND:USS0019L39S,0.0
2020-01-09,TMAX,GHCND:USS0019L39S,36.0
2020-01-09,TMIN,GHCND:USS0019L39S,18.0
2020-01-10,PRCP,GHCND:US1CAAL0012,0.0
2020-01-10,PRCP,GHCND:US1CAMP0008,0.0
2020-01-10,PRCP,GHCND:US1CASC0057,0.0
2020-01-10,PRCP,GHCND:US1CASD0053,0.03
2020-01-10,PRCP,GHCND:US1CASK0020,0.0
2020-01-10,PRCP,GHCND:USC00041697,0.0
2020-01-10,TMAX,GHCND:USC00041697,44.0
2020-01-10,TMIN,GHCND:USC00041697,26.0
2020-01-10,TMAX,GHCND:USR0000CBAR,59.0
2020-01-10,TMIN,GHCND:USR0000CBAR,41.0
2020-01-10,TMAX,GHCND:USR0000CCRE,53.0
2020-01-10,TMIN,GHCND:USR0000CCRE,2.0
2020-01-10,TMAX,GHCND:USR0000CDGR,39.0
2020-01-10,TMIN,GHCND:USR0000CDGR,12.0
2020-01-10,TMAX,GHCND:USR0000CHAY,43.0
2020-01-10,TMIN,GHCND:USR0000CHAY,31.0
2020-01-10,TMAX,GHCND:USR0000CHNM,46.0
2020-01-10,TMIN,GHCND:USR0000CHNM,20.0
2020-01-10,TMAX,GHCND:USR0000CSNL,56.0
2020-01-10,TMIN,GHCND:USR0000CSNL,34.0
2020-01-10,PRCP,GHCND:USS0019L39S,0.1
2020-01-10,TMAX,GHCND:USS0019L39S,54.0
2020-01-10,TMIN,GHCND:USS0019L39S,16.0
2020-01-11,PRCP,GHCND:US1CAAL0012,0.02
2020-01-11,PRCP,GHCND:US1CAMP0008,0.0
2020-01-11,PRCP,GHCND:US1CASC0057,0.0
2020-01-11,PRCP,GHCND:US1CASD0053,0.0
2020-01-11,PRCP,GHCND:US1CASK0020,0.01
2020-01-11,PRCP,GHCND:USC00041697,0.01
2020-01-11,TMAX,GHCND:USC00041697,47.0
2020-01-11,TMIN,GHCND:USC00041697,31.0
2020-01-11,TMAX,GHCND:USR0000CBAR,53.0
2020-01-11,TMIN,GHCND:USR0000CBAR,42.0
2020-01-11,TMAX,GHCND:USR0000CCRE,37.0
2020-01-11,TMIN,GHCND:USR0000CCRE,11.0
2020-01-11,TMAX,GHCND:USR0000CDGR,33.0
2020-01-11,TMIN,GHCND:USR0000CDGR,21.0
2020-01-11,TMAX,GHCND:USR0000CHAY,43.0
2020-01-11,TMIN,GHCND:USR0000CHAY,29.0
2020-01-11,TMAX,GHCND:USR0000CHNM,47.0
2020-01-11,TMIN,GHCND:USR0000CHNM,22.0
2020-01-11,TMAX,GHCND:USR0000CSNL,60.0
2020-01-11,TMIN,GHCND:USR0000CSNL,35.0
2020-01-11,PRCP,GHCND:USS0019L39S,0.0
2020-01-11,TMAX,GHCND:USS0019L39S,40.0
2020-01-11,TMIN,GHCND:USS0019L39S,26.0
2020-01-12,PRCP,GHCND:US1CAAL0012,0.0
2020-01-12,PRCP,GHCND:US1CAMP0008,0.0
2020-01-12,PRCP,GHCND:US1CASC0057,0.0
2020-01-12,PRCP,GHCND:US1CASD0053,0.0
2020-01-12,PRCP,GHCND:US1CASK0020,0.0
2020-01-12,PRCP,GHCND:USC00041697,0.0
2020-01-12,TMAX,GHCND:USC00041697,44.0
2020-01-12,TMIN,GHCND:USC00041697,26.0
2020-01-12,TMAX,GHCND:USR0000CBAR,51.0
2020-01-12,TMIN,GHCND:USR0000CBAR,40.0
2020-01-12,TMAX,GHCND:USR0000CCRE,41.0
2020-01-12,TMIN,GHCND:USR0000CCRE,12.0
2020-01-12,TMAX,GHCND:USR0000CDGR,31.0
2020-01-12,TMIN,GHCND:USR0000CDGR,24.0
2020-01-12,TMAX,GHCND:USR0000CHAY,46.0
2020-01-12,TMIN,GHCND:USR0000CHAY,29.0
2020-01-12,TMAX,GHCND:USR0000CHNM,38.0
2020-01-12,TMIN,GHCND:USR0000CHNM,23.0
2020-01-12,TMAX,GHCND:USR0000CSNL,56.0
2020-01-12,TMIN,GHCND:USR0000CSNL,35.0
2020-01-12,PRCP,GHCND:USS0019L39S,0.0
2020-01-12,TMAX,GHCND:USS0019L39S,41.0
2020-01-12,TMIN,GHCND:USS0019L39S,26.0
2020-01-13,PRCP,GHCND:US1CAAL0012,0.01
2020-01-13,PRCP,GHCND:US1CAMP0008,0.0
