latitude,longitude,date,common_name,place_guess,year,month,dayofweek
34.17617,-117.99014,2016-06-08,American Black Bear,"Monrovia Canyon Park, Monrovia, CA, US",2016,6,2
37.65467,-119.66962,2016-06-06,American Black Bear,"Yosemite National Park, Yosemite National Park, CA, US",2016,6,0
34.17801,-118.01844,2015-05-01,American Black Bear,"Arcadia Wilderness Park, Arcadia, CA, US",2015,5,4
40.7597,-121.35036,2016-06-09,American Black Bear,"Hat Creek, CA 96040",2016,6,3
38.56687,-122.68473,2016-06-11,California Black Bear,"3470 Franz Valley Rd., Santa Rosa, CA",2016,6,5
39.06491,-120.14059,2016-05-28,California Black Bear,"7070 Lewis Ave, Tahoma, CA, US",2016,5,5
40.66343,-124.02946,2016-06-16,American Black Bear,"95503, Eureka, CA, US",2016,6,3
34.12477,-117.85557,2013-05-10,American Black Bear,"Los Angeles County, US-CA, US",2013,5,4
39.43268,-120.61178,2016-06-17,American Black Bear,"Nevada County, US-CA, US",2016,6,4
41.11831,-123.72476,2016-06-21,American Black Bear,"Humboldt County, US-CA, US",2016,6,1
34.24329,-118.22401,2016-06-26,California Black Bear,"5892–5932 Canyonside Rd, La Crescenta, CA, US",2016,6,6
40.13427,-123.82909,2016-06-22,American Black Bear,"Redway, CA",2016,6,2
40.13434,-123.82928,2016-06-22,American Black Bear,"Redway, CA",2016,6,2
36.45743,-118.88836,2015-11-15,American Black Bear,"Three Rivers,CA",2015,11,6
40.93763,-122.24577,2016-06-27,American Black Bear,"McCloud Bridge Campground, Lake Shasta",2016,6,0
37.60124,-119.0092,2016-07-08,California Black Bear,"756–784 Lake George Rd, Mammoth Lakes, CA, US",2016,7,4
41.54333,-123.97254,2016-07-05,American Black Bear,"Del Norte County, US-CA, US",2016,7,1
35.80646,-118.58316,2016-07-02,American Black Bear,"671 S Oakmore St, Tulare, CA, US",2016,7,5
37.59893,-118.99909,2016-07-16,American Black Bear,"Lake Mary Loop Rd, Mammoth Lakes, CA, US",2016,7,5
38.56416,-122.50373,2016-07-19,American Black Bear,"California, US",2016,7,1
34.41274,-119.08201,2016-07-21,American Black Bear,"Ventura County, CA, USA",2016,7,3
34.33341,-118.08179,2016-07-17,California Black Bear,"Los Angeles County, US-CA, US",2016,7,6
40.16153,-120.71174,2016-07-26,American Black Bear,"Plumas County, CA, USA",2016,7,1
38.54049,-122.47929,2016-07-25,American Black Bear,"California, US",2016,7,0
34.15624,-117.9783,2016-07-31,American Black Bear,"996 Norumbega Dr, Monrovia, CA, US",2016,7,6
38.69951,-120.13703,2016-07-29,American Black Bear,"Eldorado National Forest, El Dorado County, US-CA, US",2016,7,4
37.68698,-119.00725,2016-07-30,American Black Bear,"Mono County, CA, USA",2016,7,5
37.9523,-119.26343,2016-07-29,American Black Bear,"Mono County, CA, USA",2016,7,4
41.3426,-122.31871,2016-08-03,American Black Bear,"Siskiyou, Shasta-Trinity National Forest, California, United States",2016,8,2
39.60866,-120.46198,2016-08-05,American Black Bear,"Sierra County, Tahoe National Forest, US-CA, US",2016,8,4
34.15595,-117.97813,2016-08-06,American Black Bear,"241 Deodar Ln, Bradbury, CA, US",2016,8,5
38.52149,-119.72668,2016-08-05,American Black Bear,"Alpine County, Toiyabe National Forest, US-CA, US",2016,8,4
37.69969,-119.58639,2016-06-18,American Black Bear,"Yosemite National Park, Mariposa County, US-CA, US",2016,6,5
36.77089,-118.48454,2016-08-04,American Black Bear,"Kings Canyon National Park, Kings Canyon National Pk, CA, US",2016,8,3
34.21722,-118.14582,2015-06-23,American Black Bear,"Angeles National Forest, La Cañada Flintridge, CA, US",2015,6,1
38.06897,-122.85167,2010-10-27,American Black Bear,"Point Reyes Natl Seashore, Inverness, CA, US",2010,10,2
40.99228,-124.03416,2016-08-11,American Black Bear,"Humboldt County, US-CA, US",2016,8,3
36.55474,-118.78092,2010-05-23,California Black Bear,"Tulare County, CA, USA",2010,5,6
37.71533,-119.67111,2010-05-26,California Black Bear,"Mariposa County, CA, USA",2010,5,2
38.60682,-119.87575,2016-08-17,American Black Bear,"Alpine County, Toiyabe National Forest, US-CA, US",2016,8,2
36.54711,-118.58852,2014-10-06,American Black Bear,"Tulare County, CA, USA",2014,10,0
34.15681,-117.97852,2016-08-27,California Black Bear,"994 Norumbega Dr, Monrovia, CA, US",2016,8,5
39.47184,-122.83512,2016-09-02,American Black Bear,"Lake, Mendocino National Forest, California, United States",2016,9,4
39.45573,-122.84664,2016-09-03,American Black Bear,"Lake County, CA, USA",2016,9,5
38.2407,-120.26944,2016-09-03,California Black Bear,"Tuolumne County, CA, USA",2016,9,5
38.40584,-122.57928,2016-08-02,California Black Bear,"California, US",2016,8,1
37.74859,-119.54641,2015-10-13,American Black Bear,"Mariposa County, CA, USA",2015,10,1
34.15629,-117.97816,2016-09-11,California Black Bear,"996 Norumbega Dr, Monrovia, CA, US",2016,9,6
34.18623,-118.10124,2016-05-27,American Black Bear,"91107, Pasadena, CA, US",2016,5,4
34.18098,-118.09706,2016-04-19,American Black Bear,"2536 Canyon Vw, Pasadena, CA, US",2016,4,1
34.91002,-118.65575,2016-09-12,American Black Bear,"93560, Rosamond, CA, US",2016,9,0
38.87472,-120.12209,2016-09-13,American Black Bear,"El Dorado County, CA, USA",2016,9,1
40.99916,-122.90646,2015-05-27,American Black Bear,"Trinity County, US-CA, US",2015,5,2
34.27424,-116.84166,2016-09-19,American Black Bear,"San Bernardino County, US-CA, US",2016,9,0
34.25519,-116.89056,2016-09-21,American Black Bear,"Big Bear Lake, Big Bear Lake, CA, US",2016,9,2
38.45954,-122.56299,2016-09-21,American Black Bear,Hood Mountain Regional Park,2016,9,2
36.58051,-118.76265,2009-09-27,American Black Bear,"Tulare County, CA, USA",2009,9,6
37.95975,-119.78929,2009-07-03,American Black Bear,"Tuolumne County, CA, USA",2009,7,4
40.46719,-121.31301,2016-09-24,American Black Bear,"Lassen County, CA, USA",2016,9,5
34.22767,-117.12829,2016-09-11,American Black Bear,"Pali Retreat, San Bernardino County, CA, USA",2016,9,6
36.58071,-118.74979,2016-09-28,California Black Bear,"Sequoia National Park, Sequoia National Park, CA, US",2016,9,2
38.50858,-122.47353,2016-09-19,California Black Bear,"California, US",2016,9,0
40.13123,-123.83046,2016-09-08,American Black Bear,"Redway, CA",2016,9,3
36.58112,-118.75088,2016-10-01,California Black Bear,"Tulare County, CA, USA",2016,10,5
41.68934,-123.58076,2016-10-04,American Black Bear,"Forest Rte-5E02, Somes Bar, CA, US",2016,10,1
38.47638,-122.57029,2016-10-06,American Black Bear,"California, US",2016,10,3
39.38413,-120.26095,2016-08-22,American Black Bear,"Alder Creek Drive Truckee, CA 96161",2016,8,0
38.93729,-120.05464,2016-10-01,California Black Bear,"El Dorado County, CA, USA",2016,10,5
36.46094,-118.66942,2009-08-23,California Black Bear,"Atwell Mill CG, Tulare County, CA, USA",2009,8,6
38.92074,-120.0074,2016-10-07,American Black Bear,"South Lake Tahoe, CA 96150, USA",2016,10,4
37.87633,-119.65015,2016-08-26,American Black Bear,White wolf,2016,8,4
34.32,-118.31,2016-09-25,California Black Bear,"Los Angeles County, CA, USA",2016,9,6
34.15334,-117.97098,2016-10-02,American Black Bear,"Bradbury, CA 91008, USA",2016,10,6
34.15359,-117.97116,2016-04-04,California Black Bear,"Bradbury, CA 91008, USA",2016,4,0
34.15349,-117.97124,2016-04-04,California Black Bear,"Bradbury, CA 91008, USA",2016,4,0
39.10936,-120.99821,2016-09-27,American Black Bear,"Nevada County, CA, USA",2016,9,1
40.95775,-121.26559,2016-05-02,American Black Bear,"Lassen County, CA, USA",2016,5,0
41.79962,-124.14862,2016-01-27,American Black Bear,"Del Norte County, US-CA, US",2016,1,2
41.76532,-124.10842,2016-01-04,American Black Bear,"Del Norte County, US-CA, US",2016,1,0
41.79137,-124.0206,2016-01-05,American Black Bear,"Del Norte County, US-CA, US",2016,1,1
40.13587,-123.8299,2016-08-27,American Black Bear,"Redway, CA",2016,8,5
40.13446,-123.8296,2016-08-27,American Black Bear,"Redway, CA",2016,8,5
39.42506,-120.26733,2008-04-04,American Black Bear,"Nevada County, CA, USA",2008,4,4
36.51225,-118.79996,2016-10-03,American Black Bear,"Tulare County, CA, USA",2016,10,0
41.84053,-124.11143,2016-11-04,American Black Bear,"4965 N Bank Rd, Crescent City, CA, US",2016,11,4
34.30945,-119.09599,2016-11-04,American Black Bear,"1368 Mission Rock Rd, Somis, CA, US",2016,11,4
35.91348,-118.36576,2016-11-06,American Black Bear,"Tulare County, US-CA, US",2016,11,6
38.90497,-121.0546,2008-08-11,California Black Bear,"North Auburn, CA, USA",2008,8,0
34.68808,-119.35908,2016-11-11,American Black Bear,"Ventura, California, United States",2016,11,4
34.30778,-119.09568,2016-11-05,American Black Bear,"Ventura, California, United States",2016,11,5
34.56165,-119.26417,2015-10-21,American Black Bear,"Los Padres National Forest, Ojai, CA, US",2015,10,2
40.6019,-122.78509,2016-11-26,American Black Bear,"Trinity County, US-CA, US",2016,11,5
34.20434,-118.02481,2016-10-02,American Black Bear,chan,2016,10,6
38.95411,-119.93783,2016-12-06,American Black Bear,"Heavenly Mountain Resort, South Lake Tahoe, CA, US",2016,12,1
37.56181,-119.86579,2016-12-06,American Black Bear,"Mariposa County, US-CA, US",2016,12,1
33.99835,-116.75993,2016-12-15,American Black Bear,"San Bernardino National Forest, Riverside County, US-CA, US",2016,12,3
34.00925,-116.75082,2016-12-15,American Black Bear,"San Bernardino National Forest, Riverside County, US-CA, US",2016,12,3
34.1567,-117.9784,2016-12-16,California Black Bear,"994 Norumbega Dr, Monrovia, CA, US",2016,12,4
39.36506,-120.26072,2016-12-17,American Black Bear,"Nevada County, US-CA, US",2016,12,5
37.73704,-119.56318,2009-05-13,American Black Bear,"Yosemite Valley, CA 95389, USA",2009,5,2
39.42238,-120.28608,2016-12-28,American Black Bear,"Tahoe National Forest, Soda Springs, CA, US",2016,12,2
39.41455,-120.32392,2016-12-28,American Black Bear,"Tahoe National Forest, Soda Springs, CA, US",2016,12,2
40.83324,-122.36364,2016-12-29,American Black Bear,"Whiskeytown-Shasta-Trinity National Recreation Area, Lakehead, CA, US",2016,12,3
40.84144,-122.36775,2012-07-02,American Black Bear,"Shasta County, CA, USA",2012,7,0
40.13247,-123.82467,2016-12-28,American Black Bear,"Redway, CA",2016,12,2
35.61404,-118.46484,2016-11-25,American Black Bear,"3225 Vose St, Lake Isabella, CA, US",2016,11,4
38.91539,-120.04558,2016-06-29,California Black Bear,"South Lake Tahoe, CA 96150",2016,6,2
40.13307,-123.82743,2016-11-05,American Black Bear,"Redway, CA",2016,11,5
41.73091,-124.10082,2016-11-19,American Black Bear,"95548, Klamath, CA, US",2016,11,5
38.93474,-120.05731,2014-10-19,California Black Bear,"El Dorado County, CA, USA",2014,10,6
34.46672,-119.29542,2015-12-14,American Black Bear,"Ventura County, US-CA, US",2015,12,0
40.1343,-123.82795,2016-12-17,American Black Bear,"Redway, CA",2016,12,5
34.16185,-117.97003,2015-02-19,California Black Bear,"Bradbury, CA 91008, USA",2015,2,3
34.2767,-117.6883,2016-08-06,American Black Bear,"California, US",2016,8,5
37.85895,-119.58252,2013-07-01,American Black Bear,"Mariposa County, CA, USA",2013,7,0
37.25074,-119.09269,2006-07-15,American Black Bear,"Fresno County, CA, USA",2006,7,5
34.17944,-117.9688,2015-05-25,American Black Bear,"Monrovia, CA, USA",2015,5,0
39.43354,-120.33051,2016-07-02,American Black Bear,"Nevada County, CA, USA",2016,7,5
39.39309,-120.25806,2015-04-08,American Black Bear,"Nevada County, CA, USA",2015,4,2
37.53116,-119.30191,2016-06-09,California Black Bear,"Madera County, CA, USA",2016,6,3
34.80005,-119.99629,2017-03-11,American Black Bear,"Los Padres National Forest, Santa Ynez, CA, US",2017,3,5
38.93327,-120.05607,2016-10-12,California Black Bear,"El Dorado County, CA, USA",2016,10,2
37.74675,-119.58469,2017-03-29,American Black Bear,"Yosemite National Park, Yosemite National Park, CA, US",2017,3,2
38.93946,-119.94679,2017-03-31,American Black Bear,"1362 Donner Ave, South Lake Tahoe, CA, US",2017,3,4
37.63211,-118.97117,2017-04-12,American Black Bear,"5 Fairway Dr, Mammoth Lakes, CA, US",2017,4,2
37.72372,-119.57421,2016-06-12,California Black Bear,"Mariposa County, CA, USA",2016,6,6
37.72126,-119.57417,2016-10-08,California Black Bear,"Mariposa County, CA, USA",2016,10,5
39.37081,-120.28059,2006-08-03,American Black Bear,"Nevada County, CA, USA",2006,8,3
34.13612,-117.86534,2017-04-15,American Black Bear,"Glendora, CA, USA",2017,4,5
37.63789,-119.05635,2013-03-24,California Black Bear,"Madera County, CA, USA",2013,3,6
36.60167,-118.68942,2014-07-01,American Black Bear,"Tulare County, CA, USA",2014,7,1
40.13365,-123.82896,2017-04-01,American Black Bear,"Redway, CA",2017,4,5
36.33428,-118.73261,2017-04-30,California Black Bear,"Sequoia National Park, Three Rivers, CA, US",2017,4,6
39.32009,-121.20074,2017-02-26,California Black Bear,"Nevada County, CA, USA",2017,2,6
36.53833,-118.78281,2010-05-23,American Black Bear,"Tulare County, CA, USA",2010,5,6
37.72511,-119.6212,2010-05-26,California Black Bear,"Mariposa County, CA, USA",2010,5,2
38.90178,-120.04834,2017-05-04,California Black Bear,"1209–1425 Fallen Leaf Rd, South Lake Tahoe, CA, US",2017,5,3
39.31975,-121.20185,2017-05-06,California Black Bear,Rice Crossing at River,2017,5,5
34.43164,-119.53053,2017-05-10,American Black Bear,"Rancho Monte Alegre, Santa Barbara County, CA, USA",2017,5,2
37.5708,-119.8819,2017-05-17,American Black Bear,"Mariposa County, Sierra National Forest, US-CA, US",2017,5,2
37.16829,-119.06601,2013-08-24,California Black Bear,"Fresno County, CA, USA",2013,8,5
34.9475,-118.69611,2017-05-19,American Black Bear,"Tejon Ranch, Kern County, CA",2017,5,4
39.3429,-120.24156,2017-05-20,American Black Bear,"14196 Ramshorn Street Truckee, CA 96161",2017,5,5
38.75354,-121.10917,2017-05-25,California Black Bear,"Rattlesnake Bar Rd, Pilot Hill, CA, US",2017,5,3
34.17752,-118.02155,2017-05-18,California Black Bear,"Los Angeles County, US-CA, US",2017,5,3
38.95087,-120.20142,2011-05-07,American Black Bear,"Lake Tahoe, United States",2011,5,5
34.00007,-118.27949,2016-12-18,California Black Bear,"Los Angeles County, US-CA, US",2016,12,6
34.17859,-118.31608,2016-12-18,California Black Bear,"Los Angeles County, US-CA, US",2016,12,6
34.05062,-118.24876,2016-12-18,California Black Bear,"Los Angeles County, US-CA, US",2016,12,6
38.42004,-122.49487,2017-05-21,American Black Bear,"California, US",2017,5,6
38.40717,-122.41504,2017-05-20,American Black Bear,"California, US",2017,5,5
34.15609,-117.97801,2017-05-29,California Black Bear,"996 Norumbega Dr, Monrovia, CA, US",2017,5,0
38.55382,-122.64438,2017-05-09,American Black Bear,"Sonoma County, US-CA, US",2017,5,1
41.48504,-121.63423,2017-05-30,California Black Bear,"Shasta-Trinity National Forest, Mount Shasta, CA, US",2017,5,1
36.554,-118.74999,2017-05-31,American Black Bear,"Crescent Meadow Road Sequoia National Park, CA 93262",2017,5,2
40.13424,-123.82929,2017-05-01,American Black Bear,"Redway, CA",2017,5,0
36.48552,-118.56165,2017-05-30,California Black Bear,"Sequoia National Park, Three Rivers, CA, US",2017,5,1
36.61141,-118.7874,2017-06-02,American Black Bear,"Three Rivers, CA 93271",2017,6,4
39.33453,-120.19184,2017-06-02,American Black Bear,"Tahoe National Forest, Truckee, CA, US",2017,6,4
40.13314,-123.82915,2017-04-01,American Black Bear,"Redway, CA",2017,4,5
40.13364,-123.82953,2017-05-25,American Black Bear,"Redway, CA",2017,5,3
35.92384,-118.2616,2017-06-03,American Black Bear,"Tulare County, CA, USA",2017,6,5
37.70834,-119.70516,2017-06-04,American Black Bear,"California, US",2017,6,6
36.56094,-118.74218,2017-06-06,American Black Bear,"Sequoia National Park, Three Rivers, CA, US",2017,6,1
36.59303,-118.74779,2011-10-15,American Black Bear,"Tulare County, CA, USA",2011,10,5
38.7104,-122.64991,2017-06-10,California Black Bear,"14078 Western Mine Rd, Middletown, CA, US",2017,6,5
38.70909,-122.65946,2017-06-10,California Black Bear,"95461, Middletown, CA, US",2017,6,5
34.2385,-117.65651,2017-06-10,California Black Bear,"Angeles National Forest, Mt Baldy, CA, US",2017,6,5
36.11262,-118.47335,2017-06-10,American Black Bear,"Sequoia National Forest, Springville, CA, US",2017,6,5
34.17535,-117.99036,2017-06-11,California Black Bear,"Monrovia Canyon Park, Monrovia, CA, US",2017,6,6
34.15919,-117.98495,2017-06-12,California Black Bear,"785 Norumbega Dr, Monrovia, CA, US",2017,6,0
38.27263,-120.26611,2017-05-28,California Black Bear,"Stanislaus National Forest, Arnold, CA, US",2017,5,6
37.73353,-119.58567,2017-06-07,American Black Bear,"Contea di Mariposa, California, Stati Uniti",2017,6,2
40.96938,-122.95148,2017-06-13,American Black Bear,"96052, Lewiston, CA, US",2017,6,1
37.7345,-119.75672,2017-06-14,California Black Bear,"Yosemite National Park, Yosemite National Park, CA, US",2017,6,2
38.27681,-120.30411,2017-06-18,California Black Bear,"Calaveras Big Trees State Park, Arnold, CA, US",2017,6,6
41.40283,-124.06056,2017-06-15,American Black Bear,"Humboldt County, CA, USA",2017,6,3
38.27926,-120.30683,2017-06-19,California Black Bear,"Calaveras Big Trees State Park, Arnold, CA, US",2017,6,0
38.27917,-120.3066,2017-06-19,American Black Bear,"Calaveras Big Trees, Calveras Big Trees State Park, Calaveras County, US-CA, US",2017,6,0
34.15637,-117.97811,2017-06-20,California Black Bear,"994 Norumbega Dr, Monrovia, CA, US",2017,6,1
38.69527,-120.13191,2017-06-11,American Black Bear,"Eldorado National Forest, El Dorado County, US-CA, US",2017,6,6
38.6951,-120.12803,2017-06-11,American Black Bear,"Eldorado National Forest, Pioneer, CA, US",2017,6,6
34.15892,-117.98466,2017-06-21,California Black Bear,"346 N Bradoaks Ave, Monrovia, CA, US",2017,6,2
37.91438,-119.26664,2017-06-21,American Black Bear,"Yosemite National Park, Yosemite Ntl Park, CA, US",2017,6,2
37.80041,-119.529,2017-06-21,California Black Bear,"Yosemite National Park, Yosemite National Park, CA, US",2017,6,2
38.85707,-120.03538,2016-05-29,American Black Bear,"1987-1989 Pooewin Street South Lake Tahoe, CA 96150",2016,5,6
39.68732,-120.67404,2017-06-24,American Black Bear,"Plumas, Plumas National Forest, California, United States",2017,6,5
38.91296,-120.02491,2017-06-15,American Black Bear,"96150, South Lake Tahoe, CA, US",2017,6,3
38.80091,-120.0815,2017-06-22,American Black Bear,"El Dorado County, CA, USA",2017,6,3
39.81464,-120.39979,2017-06-12,American Black Bear,"Plumas, Plumas National Forest, California, United States",2017,6,0
34.15865,-117.9844,2017-06-30,California Black Bear,"346 N Bradoaks Ave, Monrovia, CA, US",2017,6,4
37.64391,-118.99867,2017-07-01,American Black Bear,"Mono County, US-CA, US",2017,7,5
34.166,-117.99481,2017-07-01,California Black Bear,"730 N Canyon Blvd, Monrovia, CA, US",2017,7,5
38.95564,-122.24747,2017-04-27,California Black Bear,"California, US",2017,4,3
35.89625,-118.34955,2017-07-04,American Black Bear,"Tulare County, US-CA, US",2017,7,1
34.16838,-118.04598,2017-07-09,California Black Bear,"333 E Alegria Ave, Sierra Madre, CA, US",2017,7,6
37.75421,-119.54484,2017-07-04,California Black Bear,"Tenaya River, Yosemite National Park, Mariposa County, CA, USA",2017,7,1
34.4022,-118.69704,2017-07-13,American Black Bear,"93040, Fillmore, CA, US",2017,7,3
37.7348,-119.56475,2017-07-12,California Black Bear,"Yosemite National Park, Yosemite National Park, CA, US",2017,7,2
37.90983,-119.81489,2008-07-02,California Black Bear,"Evergreen Road Groveland, CA 95321",2008,7,2
